subject,itemID,pres.order,Item,Itemtype,Length,ColFreq,answer,res,RT
5,58,36,severe home,Jonly,11,0,FALSE,1,1479
5,59,63,shallow injury,Jonly,14,0,FALSE,1,2296
5,60,65,silent force,Jonly,12,2,FALSE,1,1600
5,61,28,slim branch,Jonly,11,0,FALSE,0,1986
5,62,32,soft atmosphere,Jonly,15,0,FALSE,1,2077
5,63,105,straight heart,Jonly,14,0,FALSE,1,1129
5,64,97,sweet judgment,Jonly,14,1,FALSE,1,1401
5,65,107,tall danger,Jonly,11,0,FALSE,1,1312
5,66,85,warm gift,Jonly,9,0,FALSE,1,1252
5,67,91,weak rain ,Jonly,9,0,FALSE,0,1889
5,68,101,wide market,Jonly,11,5,FALSE,1,1932
5,69,24,yellow voice,Jonly,12,0,FALSE,1,1215
5,70,4,active gift,Baseline,11,0,FALSE,1,1111
5,71,135,bad lips,Baseline,8,0,FALSE,1,1266
5,72,94,bare growth,Baseline,11,0,FALSE,1,1790
5,73,138,beautiful understanding,Baseline,23,0,FALSE,1,1265
5,74,71,big atmosphere,Baseline,14,1,FALSE,1,1122
5,75,48,bitter hole,Baseline,11,0,FALSE,1,1443
5,76,7,black news,Baseline,10,5,FALSE,1,1373
5,77,64,brief decision,Baseline,14,0,FALSE,0,2541
5,78,104,broad water,Baseline,11,5,FALSE,1,972
5,79,55,broken attention,Baseline,16,0,FALSE,1,1790
5,80,90,busy content,Baseline,12,0,FALSE,1,1706
5,81,122,careful weather,Baseline,15,0,FALSE,1,1188
5,82,42,cheap notice,Baseline,12,0,FALSE,1,2423
5,83,119,clean price,Baseline,11,0,FALSE,1,1352
5,84,57,cold love,Baseline,9,0,FALSE,1,2319
5,85,29,coming judgement,Baseline,15,0,FALSE,1,2705
5,86,86,dark months,Baseline,11,20,FALSE,1,1425
5,87,43,deep room,Baseline,9,1,FALSE,1,1328
5,88,2,delicious person,Baseline,16,1,FALSE,1,1170
5,89,51,early guess,Baseline,11,3,FALSE,1,2479
5,90,117,easy market,Baseline,11,2,FALSE,1,1703
5,91,44,economic stone,Baseline,14,0,FALSE,1,2126
5,92,5,false tire,Baseline,10,0,FALSE,1,1919
5,93,100,famous eye,Baseline,10,2,FALSE,1,1218
5,94,21,far home,Baseline,8,0,FALSE,1,1208
5,95,139,final heart,Baseline,11,5,FALSE,1,1781
5,96,81,flat bird,Baseline,9,0,FALSE,1,914
5,97,3,frank animal,Baseline,12,0,FALSE,1,1947
5,98,134,free voice,Baseline,10,10,FALSE,1,1097
5,99,96,front future,Baseline,12,0,FALSE,1,1347
5,100,26,full question,Baseline,13,3,FALSE,1,1798
5,101,33,good moment,Baseline,11,104,FALSE,1,2566
5,102,120,handsome branch,Baseline,15,0,FALSE,1,1045
5,103,45,hard injury,Baseline,11,0,FALSE,0,1209
5,104,78,heavy season,Baseline,12,1,FALSE,1,2328
5,105,80,hot parents,Baseline,11,0,FALSE,1,1644
5,106,52,light window,Baseline,12,1,FALSE,1,2850
5,107,12,long energy,Baseline,11,0,FALSE,1,2720
5,108,39,low thought,Baseline,11,0,FALSE,1,1333
5,109,111,lucky tea,Baseline,9,0,FALSE,1,922
5,110,8,narrow force,Baseline,12,0,FALSE,1,2786
5,111,133,near feet,Baseline,9,0,FALSE,1,1458
5,112,116,open teeth,Baseline,10,1,FALSE,1,800
5,113,113,poor war,Baseline,8,1,FALSE,1,753
5,114,23,pretty arms,Baseline,11,3,FALSE,1,1971
5,115,47,proud idea,Baseline,10,0,FALSE,1,2886
5,116,102,quick rate,Baseline,10,3,FALSE,1,1961
5,117,114,quiet fog,Baseline,9,0,FALSE,1,2385
5,118,127,severe learner,Baseline,14,0,FALSE,1,2424
5,119,89,shallow road,Baseline,12,0,FALSE,0,1800
5,120,49,sharp debt,Baseline,10,0,FALSE,1,1772
5,121,103,short pay,Baseline,9,1,FALSE,1,1358
5,122,126,silent experience,Baseline,17,0,FALSE,1,1409
5,123,6,slim rise,Baseline,9,0,FALSE,1,1436
5,124,46,slow luck,Baseline,9,0,FALSE,1,2227
5,125,67,small look,Baseline,10,2,FALSE,1,2580
5,126,110,soft woman,Baseline,10,6,FALSE,1,1175
5,127,121,straight battle,Baseline,15,1,FALSE,1,1396
5,128,11,strong deaths,Baseline,13,0,FALSE,1,2680
5,129,98,stupid rain ,Baseline,11,1,FALSE,1,1464
5,130,74,sweet wind,Baseline,10,6,FALSE,1,1456
5,131,19,tall eyes,Baseline,9,0,FALSE,1,1009
5,132,25,thick daylight,Baseline,14,0,FALSE,1,2161
5,133,68,thin personality ,Baseline,16,0,FALSE,1,1586
5,134,22,tragic danger,Baseline,13,0,FALSE,1,1411
5,135,131,warm speed,Baseline,10,0,FALSE,1,1211
5,136,118,weak speech ,Baseline,11,0,FALSE,0,2120
5,137,62,wet sleep,Baseline,9,0,FALSE,1,2765
5,138,125,wide year,Baseline,9,0,FALSE,1,1231
5,139,31,yellow society,Baseline,14,0,FALSE,1,1203
6,1,135,thick fog,JE,9,145,TRUE,1,1305
6,2,35,stupid idea,JE,11,112,TRUE,1,1866
6,3,2,thin lips ,JE,9,266,TRUE,1,1731
6,4,132,deep love,JE,9,140,TRUE,1,933
6,5,128,small room,JE,10,1010,TRUE,1,1791
6,6,46,long sleep,JE,10,82,TRUE,1,976
6,7,134,cold tea,JE,8,37,TRUE,1,1197
6,8,50,broken window,JE,13,249,TRUE,1,1618
6,9,10,final year,JE,10,620,TRUE,1,1172
6,10,34,front tire,JE,10,139,TRUE,1,2252
6,11,95,famous person,JE,13,234,TRUE,1,1164
6,12,47,good news,JE,9,10360,TRUE,1,1008
6,13,60,economic growth,JE,15,6627,TRUE,1,1164
6,14,91,black hole,JE,10,2889,TRUE,1,1433
6,15,66,near future,JE,11,2422,TRUE,0,1973
6,16,136,tragic deaths,JE,13,49,TRUE,0,1517
6,17,45,beautiful woman,JE,15,1386,TRUE,1,1029
6,18,57,handsome man,JE,12,606,TRUE,1,1554
6,19,43,bitter experience,JE,17,97,TRUE,1,2836
6,20,106,big eyes,JE,8,321,TRUE,1,998
6,21,105,high price,JE,10,971,TRUE,1,1769
6,22,109,strong wind,JE,11,238,TRUE,1,941
6,23,30,clean water,JE,11,1797,TRUE,1,1124
6,24,58,bad debt,Eonly,8,203,TRUE,1,1748
6,25,25,bare feet,Eonly,9,1552,TRUE,1,1830
6,26,3,brief moment,Eonly,12,656,TRUE,1,1862
6,27,17,broad daylight,Eonly,14,597,TRUE,0,1965
6,28,26,busy road,Eonly,9,77,TRUE,1,1377
6,29,36,careful attention,Eonly,17,396,TRUE,0,1948
6,30,54,coming months,Eonly,13,938,TRUE,0,1891
6,31,71,early bird,Eonly,10,178,TRUE,0,1677
6,32,4,easy decision,Eonly,13,217,TRUE,1,1831
6,33,122,false teeth,Eonly,11,200,TRUE,0,1528
6,34,33,flat rate,Eonly,9,125,TRUE,1,1970
6,35,87,free speech,Eonly,11,3214,TRUE,1,1644
6,36,123,full understanding,Eonly,18,198,TRUE,1,1326
6,37,110,hard luck,Eonly,9,93,TRUE,1,870
6,38,113,low speed,Eonly,9,501,TRUE,0,955
6,39,22,lucky guess,Eonly,11,30,TRUE,1,1315
6,40,69,open arms,Eonly,9,473,TRUE,1,1995
6,41,93,poor health,Eonly,11,642,TRUE,1,1446
6,42,101,proud parents,Eonly,13,110,TRUE,0,2298
6,43,23,quick look,Eonly,10,1038,TRUE,1,1099
6,44,127,sharp rise,Eonly,10,172,TRUE,0,1440
6,45,75,short notice,Eonly,12,516,TRUE,1,1276
6,46,130,slow learner,Eonly,12,68,TRUE,0,1551
6,47,94,active personality,Jonly,18,0,FALSE,0,1304
6,48,111,cheap pay,Jonly,9,0,FALSE,1,965
6,49,81,dark society,Jonly,12,0,FALSE,0,1212
6,50,67,delicious season,Jonly,16,0,FALSE,1,2404
6,51,125,far eye,Jonly,7,0,FALSE,1,924
6,52,112,frank question,Jonly,14,6,FALSE,0,956
6,53,116,hot battle,Jonly,10,1,FALSE,1,1867
6,54,133,light content,Jonly,13,1,FALSE,0,1445
6,55,16,narrow thought,Jonly,14,0,FALSE,0,970
6,56,102,pretty animal,Jonly,13,2,FALSE,0,1021
6,57,86,quiet war,Jonly,9,12,FALSE,0,2066
6,58,96,severe home,Jonly,11,0,FALSE,1,2336
6,59,84,shallow injury,Jonly,14,0,FALSE,1,1877
6,60,79,silent force,Jonly,12,2,FALSE,0,1853
6,61,37,slim branch,Jonly,11,0,FALSE,1,3006
6,62,78,soft atmosphere,Jonly,15,0,FALSE,1,1241
6,63,28,straight heart,Jonly,14,0,FALSE,1,2793
6,64,137,sweet judgment,Jonly,14,1,FALSE,1,1743
6,65,29,tall danger,Jonly,11,0,FALSE,1,1837
6,66,18,warm gift,Jonly,9,0,FALSE,1,2397
6,67,139,weak rain ,Jonly,9,0,FALSE,0,1252
6,68,56,wide market,Jonly,11,5,FALSE,0,1048
6,69,11,yellow voice,Jonly,12,0,FALSE,0,1706
6,70,31,active gift,Baseline,11,0,FALSE,1,2043
6,71,129,bad lips,Baseline,8,0,FALSE,0,1421
6,72,15,bare growth,Baseline,11,0,FALSE,1,1634
6,73,88,beautiful understanding,Baseline,23,0,FALSE,1,1258
6,74,64,big atmosphere,Baseline,14,1,FALSE,1,2425
6,75,8,bitter hole,Baseline,11,0,FALSE,1,2027
6,76,99,black news,Baseline,10,5,FALSE,0,1243
6,77,19,brief decision,Baseline,14,0,FALSE,1,1838
6,78,120,broad water,Baseline,11,5,FALSE,0,1763
6,79,85,broken attention,Baseline,16,0,FALSE,1,1585
6,80,52,busy content,Baseline,12,0,FALSE,1,1500
6,81,9,careful weather,Baseline,15,0,FALSE,1,1924
6,82,76,cheap notice,Baseline,12,0,FALSE,1,1684
6,83,126,clean price,Baseline,11,0,FALSE,1,1767
6,84,5,cold love,Baseline,9,0,FALSE,1,1159
6,85,12,coming judgement,Baseline,15,0,FALSE,1,1705
6,86,59,dark months,Baseline,11,20,FALSE,0,2596
6,87,13,deep room,Baseline,9,1,FALSE,1,1492
6,88,82,delicious person,Baseline,16,1,FALSE,1,2177
6,89,121,early guess,Baseline,11,3,FALSE,0,1914
6,90,117,easy market,Baseline,11,2,FALSE,1,1478
6,91,92,economic stone,Baseline,14,0,FALSE,1,1331
6,92,103,false tire,Baseline,10,0,FALSE,1,1372
6,93,14,famous eye,Baseline,10,2,FALSE,1,1318
6,94,7,far home,Baseline,8,0,FALSE,0,1909
6,95,138,final heart,Baseline,11,5,FALSE,0,1380
6,96,44,flat bird,Baseline,9,0,FALSE,0,1396
6,97,72,frank animal,Baseline,12,0,FALSE,1,1488
6,98,68,free voice,Baseline,10,10,FALSE,0,1925
6,99,97,front future,Baseline,12,0,FALSE,1,1538
6,100,104,full question,Baseline,13,3,FALSE,1,1603
6,101,80,good moment,Baseline,11,104,FALSE,0,1065
6,102,55,handsome branch,Baseline,15,0,FALSE,1,2270
6,103,124,hard injury,Baseline,11,0,FALSE,0,1695
6,104,42,heavy season,Baseline,12,1,FALSE,1,2231
6,105,21,hot parents,Baseline,11,0,FALSE,1,2779
6,106,53,light window,Baseline,12,1,FALSE,0,2318
6,107,108,long energy,Baseline,11,0,FALSE,1,1632
6,108,32,low thought,Baseline,11,0,FALSE,1,2000
6,109,20,lucky tea,Baseline,9,0,FALSE,1,1643
6,110,115,narrow force,Baseline,12,0,FALSE,1,1249
6,111,62,near feet,Baseline,9,0,FALSE,1,1587
6,112,114,open teeth,Baseline,10,1,FALSE,1,1066
6,113,119,poor war,Baseline,8,1,FALSE,1,2083
6,114,41,pretty arms,Baseline,11,3,FALSE,0,2240
6,115,90,proud idea,Baseline,10,0,FALSE,1,1937
6,116,73,quick rate,Baseline,10,3,FALSE,0,1726
6,117,65,quiet fog,Baseline,9,0,FALSE,1,2002
6,118,40,severe learner,Baseline,14,0,FALSE,0,1839
6,119,24,shallow road,Baseline,12,0,FALSE,1,1707
6,120,1,sharp debt,Baseline,10,0,FALSE,1,1763
6,121,38,short pay,Baseline,9,1,FALSE,0,1821
6,122,63,silent experience,Baseline,17,0,FALSE,1,2255
6,123,100,slim rise,Baseline,9,0,FALSE,1,1503
6,124,39,slow luck,Baseline,9,0,FALSE,0,1316
6,125,77,small look,Baseline,10,2,FALSE,1,1781
6,126,74,soft woman,Baseline,10,6,FALSE,1,1257
6,127,83,straight battle,Baseline,15,1,FALSE,0,1939
6,128,61,strong deaths,Baseline,13,0,FALSE,1,1808
6,129,89,stupid rain ,Baseline,11,1,FALSE,1,2047
6,130,107,sweet wind,Baseline,10,6,FALSE,1,1351
6,131,51,tall eyes,Baseline,9,0,FALSE,1,1114
6,132,98,thick daylight,Baseline,14,0,FALSE,1,1461
6,133,6,thin personality ,Baseline,16,0,FALSE,1,1670
6,134,118,tragic danger,Baseline,13,0,FALSE,1,2332
6,135,131,warm speed,Baseline,10,0,FALSE,0,2047
6,136,70,weak speech ,Baseline,11,0,FALSE,1,2585
6,137,49,wet sleep,Baseline,9,0,FALSE,1,1338
6,138,48,wide year,Baseline,9,0,FALSE,1,1609
6,139,27,yellow society,Baseline,14,0,FALSE,1,1870
7,1,81,thick fog,JE,9,145,TRUE,1,3768
7,2,73,stupid idea,JE,11,112,TRUE,1,1433
7,3,43,thin lips ,JE,9,266,TRUE,1,1477
7,4,111,deep love,JE,9,140,TRUE,1,1071
7,5,8,small room,JE,10,1010,TRUE,1,1699
7,6,2,long sleep,JE,10,82,TRUE,1,1220
7,7,46,cold tea,JE,8,37,TRUE,1,1089
7,8,54,broken window,JE,13,249,TRUE,1,1439
7,9,17,final year,JE,10,620,TRUE,1,1385
7,10,32,front tire,JE,10,139,TRUE,1,1571
7,11,106,famous person,JE,13,234,TRUE,1,1032
7,12,30,good news,JE,9,10360,TRUE,1,976
7,13,92,economic growth,JE,15,6627,TRUE,1,1844
7,14,58,black hole,JE,10,2889,TRUE,1,1967
7,15,63,near future,JE,11,2422,TRUE,1,1455
7,16,24,tragic deaths,JE,13,49,TRUE,1,2565
7,17,97,beautiful woman,JE,15,1386,TRUE,1,866
7,18,39,handsome man,JE,12,606,TRUE,1,2379
7,19,14,bitter experience,JE,17,97,TRUE,1,1660
7,20,61,big eyes,JE,8,321,TRUE,1,1430
7,21,59,high price,JE,10,971,TRUE,1,1475
7,22,135,strong wind,JE,11,238,TRUE,1,1831
7,23,119,clean water,JE,11,1797,TRUE,1,1311
7,24,47,bad debt,Eonly,8,203,TRUE,0,3572
7,25,76,bare feet,Eonly,9,1552,TRUE,0,3141
7,26,11,brief moment,Eonly,12,656,TRUE,1,1606
7,27,13,broad daylight,Eonly,14,597,TRUE,0,2271
7,28,52,busy road,Eonly,9,77,TRUE,1,1407
7,29,108,careful attention,Eonly,17,396,TRUE,1,1493
7,30,102,coming months,Eonly,13,938,TRUE,1,4741
7,31,123,early bird,Eonly,10,178,TRUE,0,1433
7,32,35,easy decision,Eonly,13,217,TRUE,1,1390
7,33,16,false teeth,Eonly,11,200,TRUE,0,2218
7,34,99,flat rate,Eonly,9,125,TRUE,1,2807
7,35,31,free speech,Eonly,11,3214,TRUE,0,2192
7,36,80,full understanding,Eonly,18,198,TRUE,1,1233
7,37,37,hard luck,Eonly,9,93,TRUE,0,1751
7,38,65,low speed,Eonly,9,501,TRUE,1,3039
7,39,29,lucky guess,Eonly,11,30,TRUE,0,2237
7,40,128,open arms,Eonly,9,473,TRUE,0,2559
7,41,19,poor health,Eonly,11,642,TRUE,0,1928
7,42,110,proud parents,Eonly,13,110,TRUE,1,2436
7,43,25,quick look,Eonly,10,1038,TRUE,1,1585
7,44,26,sharp rise,Eonly,10,172,TRUE,0,1688
7,45,9,short notice,Eonly,12,516,TRUE,1,1477
7,46,86,slow learner,Eonly,12,68,TRUE,1,1862
7,47,45,active personality,Jonly,18,0,FALSE,0,2410
7,48,34,cheap pay,Jonly,9,0,FALSE,0,1586
7,49,105,dark society,Jonly,12,0,FALSE,0,1748
7,50,3,delicious season,Jonly,16,0,FALSE,1,1234
7,51,5,far eye,Jonly,7,0,FALSE,1,1540
7,52,20,frank question,Jonly,14,6,FALSE,0,2501
7,53,120,hot battle,Jonly,10,1,FALSE,0,2802
7,54,77,light content,Jonly,13,1,FALSE,0,2836
7,55,87,narrow thought,Jonly,14,0,FALSE,1,2139
7,56,124,pretty animal,Jonly,13,2,FALSE,0,1293
7,57,98,quiet war,Jonly,9,12,FALSE,0,2533
7,58,55,severe home,Jonly,11,0,FALSE,1,1499
7,59,138,shallow injury,Jonly,14,0,FALSE,1,1550
7,60,57,silent force,Jonly,12,2,FALSE,0,2333
7,61,64,slim branch,Jonly,11,0,FALSE,0,2003
7,62,131,soft atmosphere,Jonly,15,0,FALSE,0,1508
7,63,56,straight heart,Jonly,14,0,FALSE,1,2054
7,64,127,sweet judgment,Jonly,14,1,FALSE,1,1384
7,65,50,tall danger,Jonly,11,0,FALSE,1,1971
7,66,84,warm gift,Jonly,9,0,FALSE,1,2760
7,67,94,weak rain ,Jonly,9,0,FALSE,1,2435
7,68,116,wide market,Jonly,11,5,FALSE,1,2551
7,69,6,yellow voice,Jonly,12,0,FALSE,1,1233
7,70,62,active gift,Baseline,11,0,FALSE,1,2254
7,71,130,bad lips,Baseline,8,0,FALSE,0,3826
7,72,44,bare growth,Baseline,11,0,FALSE,1,3113
7,73,1,beautiful understanding,Baseline,23,0,FALSE,1,1330
7,74,53,big atmosphere,Baseline,14,1,FALSE,1,1269
7,75,78,bitter hole,Baseline,11,0,FALSE,1,1466
7,76,118,black news,Baseline,10,5,FALSE,1,2356
7,77,66,brief decision,Baseline,14,0,FALSE,0,2574
7,78,33,broad water,Baseline,11,5,FALSE,1,1833
7,79,27,broken attention,Baseline,16,0,FALSE,1,1624
7,80,125,busy content,Baseline,12,0,FALSE,1,1771
7,81,41,careful weather,Baseline,15,0,FALSE,1,1722
7,82,75,cheap notice,Baseline,12,0,FALSE,1,1758
7,83,95,clean price,Baseline,11,0,FALSE,1,1549
7,84,12,cold love,Baseline,9,0,FALSE,1,2098
7,85,136,coming judgement,Baseline,15,0,FALSE,1,1510
7,86,100,dark months,Baseline,11,20,FALSE,1,2544
7,87,137,deep room,Baseline,9,1,FALSE,1,1822
7,88,104,delicious person,Baseline,16,1,FALSE,1,1125
7,89,67,early guess,Baseline,11,3,FALSE,1,1982
7,90,101,easy market,Baseline,11,2,FALSE,1,1965
7,91,132,economic stone,Baseline,14,0,FALSE,1,1326
7,92,22,false tire,Baseline,10,0,FALSE,1,3021
7,93,15,famous eye,Baseline,10,2,FALSE,1,1633
7,94,18,far home,Baseline,8,0,FALSE,1,1940
7,95,79,final heart,Baseline,11,5,FALSE,1,1724
7,96,134,flat bird,Baseline,9,0,FALSE,1,2297
7,97,51,frank animal,Baseline,12,0,FALSE,1,1179
7,98,48,free voice,Baseline,10,10,FALSE,1,1442
7,99,114,front future,Baseline,12,0,FALSE,1,3046
7,100,133,full question,Baseline,13,3,FALSE,1,1709
7,101,68,good moment,Baseline,11,104,FALSE,0,1497
7,102,126,handsome branch,Baseline,15,0,FALSE,1,1630
7,103,69,hard injury,Baseline,11,0,FALSE,0,2780
7,104,122,heavy season,Baseline,12,1,FALSE,1,1380
7,105,60,hot parents,Baseline,11,0,FALSE,1,2217
7,106,121,light window,Baseline,12,1,FALSE,1,3813
7,107,21,long energy,Baseline,11,0,FALSE,1,1439
7,108,96,low thought,Baseline,11,0,FALSE,1,3426
7,109,71,lucky tea,Baseline,9,0,FALSE,1,1079
7,110,112,narrow force,Baseline,12,0,FALSE,1,2566
7,111,82,near feet,Baseline,9,0,FALSE,0,2781
7,112,28,open teeth,Baseline,10,1,FALSE,1,1639
7,113,88,poor war,Baseline,8,1,FALSE,1,2153
7,114,109,pretty arms,Baseline,11,3,FALSE,1,1870
7,115,10,proud idea,Baseline,10,0,FALSE,1,1911
7,116,107,quick rate,Baseline,10,3,FALSE,1,2579
7,117,4,quiet fog,Baseline,9,0,FALSE,0,1664
7,118,40,severe learner,Baseline,14,0,FALSE,1,3676
7,119,38,shallow road,Baseline,12,0,FALSE,0,1446
7,120,23,sharp debt,Baseline,10,0,FALSE,1,3451
7,121,74,short pay,Baseline,9,1,FALSE,1,1437
7,122,36,silent experience,Baseline,17,0,FALSE,1,3664
7,123,89,slim rise,Baseline,9,0,FALSE,1,2870
7,124,113,slow luck,Baseline,9,0,FALSE,1,1408
7,125,70,small look,Baseline,10,2,FALSE,1,1571
7,126,91,soft woman,Baseline,10,6,FALSE,0,1454
7,127,85,straight battle,Baseline,15,1,FALSE,1,1898
7,128,83,strong deaths,Baseline,13,0,FALSE,1,2685
7,129,115,stupid rain ,Baseline,11,1,FALSE,1,1516
7,130,93,sweet wind,Baseline,10,6,FALSE,1,1580
7,131,42,tall eyes,Baseline,9,0,FALSE,1,1589
7,132,129,thick daylight,Baseline,14,0,FALSE,1,2301
7,133,49,thin personality ,Baseline,16,0,FALSE,1,1519
7,134,72,tragic danger,Baseline,13,0,FALSE,1,2400
7,135,139,warm speed,Baseline,10,0,FALSE,1,1365
7,136,117,weak speech ,Baseline,11,0,FALSE,1,2524
7,137,7,wet sleep,Baseline,9,0,FALSE,1,1209
7,138,103,wide year,Baseline,9,0,FALSE,1,2249
7,139,90,yellow society,Baseline,14,0,FALSE,1,1912
8,1,27,thick fog,JE,9,145,TRUE,1,2489
8,2,44,stupid idea,JE,11,112,TRUE,1,1798
8,3,4,thin lips ,JE,9,266,TRUE,0,1574
8,4,23,deep love,JE,9,140,TRUE,1,1173
8,5,58,small room,JE,10,1010,TRUE,1,1294
8,6,11,long sleep,JE,10,82,TRUE,1,1253
8,7,2,cold tea,JE,8,37,TRUE,1,988
8,8,40,broken window,JE,13,249,TRUE,1,1281
8,9,126,final year,JE,10,620,TRUE,1,1326
8,10,34,front tire,JE,10,139,TRUE,1,1379
8,11,65,famous person,JE,13,234,TRUE,1,1243
8,12,136,good news,JE,9,10360,TRUE,1,891
8,13,43,economic growth,JE,15,6627,TRUE,1,1202
8,14,139,black hole,JE,10,2889,TRUE,1,1402
8,15,80,near future,JE,11,2422,TRUE,1,1289
8,16,113,tragic deaths,JE,13,49,TRUE,0,1932
8,17,36,beautiful woman,JE,15,1386,TRUE,1,906
8,18,18,handsome man,JE,12,606,TRUE,1,982
8,19,97,bitter experience,JE,17,97,TRUE,0,992
8,20,108,big eyes,JE,8,321,TRUE,1,1030
8,21,69,high price,JE,10,971,TRUE,1,1196
8,22,6,strong wind,JE,11,238,TRUE,1,1439
8,23,30,clean water,JE,11,1797,TRUE,0,1366
8,24,73,bad debt,Eonly,8,203,TRUE,0,1035
8,25,60,bare feet,Eonly,9,1552,TRUE,0,1812
8,26,66,brief moment,Eonly,12,656,TRUE,0,1952
8,27,37,broad daylight,Eonly,14,597,TRUE,0,1354
8,28,56,busy road,Eonly,9,77,TRUE,1,1390
8,29,3,careful attention,Eonly,17,396,TRUE,0,1953
8,30,101,coming months,Eonly,13,938,TRUE,0,1497
8,31,96,early bird,Eonly,10,178,TRUE,0,1186
8,32,7,easy decision,Eonly,13,217,TRUE,1,2169
8,33,130,false teeth,Eonly,11,200,TRUE,0,1147
8,34,120,flat rate,Eonly,9,125,TRUE,0,1191
8,35,8,free speech,Eonly,11,3214,TRUE,0,1686
8,36,111,full understanding,Eonly,18,198,TRUE,1,1433
8,37,76,hard luck,Eonly,9,93,TRUE,0,2473
8,38,12,low speed,Eonly,9,501,TRUE,1,1250
8,39,78,lucky guess,Eonly,11,30,TRUE,0,1159
8,40,86,open arms,Eonly,9,473,TRUE,0,1111
8,41,85,poor health,Eonly,11,642,TRUE,0,1637
8,42,128,proud parents,Eonly,13,110,TRUE,1,1713
8,43,25,quick look,Eonly,10,1038,TRUE,1,1373
8,44,93,sharp rise,Eonly,10,172,TRUE,0,1646
8,45,1,short notice,Eonly,12,516,TRUE,1,1423
8,46,35,slow learner,Eonly,12,68,TRUE,0,1538
8,47,92,active personality,Jonly,18,0,FALSE,0,3076
8,48,75,cheap pay,Jonly,9,0,FALSE,1,2225
8,49,102,dark society,Jonly,12,0,FALSE,1,1496
8,50,17,delicious season,Jonly,16,0,FALSE,1,1206
8,51,31,far eye,Jonly,7,0,FALSE,1,1446
8,52,110,frank question,Jonly,14,6,FALSE,1,1446
8,53,52,hot battle,Jonly,10,1,FALSE,1,2194
8,54,14,light content,Jonly,13,1,FALSE,0,2570
8,55,21,narrow thought,Jonly,14,0,FALSE,1,939
8,56,5,pretty animal,Jonly,13,2,FALSE,0,1539
8,57,127,quiet war,Jonly,9,12,FALSE,1,1451
8,58,61,severe home,Jonly,11,0,FALSE,1,2509
8,59,87,shallow injury,Jonly,14,0,FALSE,1,1452
8,60,132,silent force,Jonly,12,2,FALSE,1,2111
8,61,10,slim branch,Jonly,11,0,FALSE,1,2054
8,62,118,soft atmosphere,Jonly,15,0,FALSE,1,1749
8,63,134,straight heart,Jonly,14,0,FALSE,1,1110
8,64,138,sweet judgment,Jonly,14,1,FALSE,1,1163
8,65,116,tall danger,Jonly,11,0,FALSE,1,1360
8,66,135,warm gift,Jonly,9,0,FALSE,1,1250
8,67,45,weak rain ,Jonly,9,0,FALSE,0,2158
8,68,115,wide market,Jonly,11,5,FALSE,1,1920
8,69,100,yellow voice,Jonly,12,0,FALSE,1,1086
8,70,137,active gift,Baseline,11,0,FALSE,1,1101
8,71,114,bad lips,Baseline,8,0,FALSE,1,1064
8,72,63,bare growth,Baseline,11,0,FALSE,1,1763
8,73,32,beautiful understanding,Baseline,23,0,FALSE,1,1465
8,74,124,big atmosphere,Baseline,14,1,FALSE,1,1450
8,75,95,bitter hole,Baseline,11,0,FALSE,1,2049
8,76,91,black news,Baseline,10,5,FALSE,1,1433
8,77,125,brief decision,Baseline,14,0,FALSE,1,1894
8,78,82,broad water,Baseline,11,5,FALSE,1,1174
8,79,70,broken attention,Baseline,16,0,FALSE,1,1043
8,80,122,busy content,Baseline,12,0,FALSE,1,1428
8,81,13,careful weather,Baseline,15,0,FALSE,1,1513
8,82,33,cheap notice,Baseline,12,0,FALSE,1,1466
8,83,72,clean price,Baseline,11,0,FALSE,1,987
8,84,117,cold love,Baseline,9,0,FALSE,1,1040
8,85,98,coming judgement,Baseline,15,0,FALSE,1,1458
8,86,103,dark months,Baseline,11,20,FALSE,1,1000
8,87,131,deep room,Baseline,9,1,FALSE,1,863
8,88,41,delicious person,Baseline,16,1,FALSE,1,1070
8,89,81,early guess,Baseline,11,3,FALSE,1,1116
8,90,105,easy market,Baseline,11,2,FALSE,1,1942
8,91,29,economic stone,Baseline,14,0,FALSE,1,1681
8,92,9,false tire,Baseline,10,0,FALSE,1,1700
8,93,16,famous eye,Baseline,10,2,FALSE,1,1290
8,94,99,far home,Baseline,8,0,FALSE,1,2204
8,95,109,final heart,Baseline,11,5,FALSE,1,1531
8,96,106,flat bird,Baseline,9,0,FALSE,1,1637
8,97,15,frank animal,Baseline,12,0,FALSE,1,1184
8,98,121,free voice,Baseline,10,10,FALSE,1,1111
8,99,28,front future,Baseline,12,0,FALSE,1,1191
8,100,88,full question,Baseline,13,3,FALSE,0,1436
8,101,79,good moment,Baseline,11,104,FALSE,0,1245
8,102,112,handsome branch,Baseline,15,0,FALSE,1,1206
8,103,51,hard injury,Baseline,11,0,FALSE,0,2394
8,104,57,heavy season,Baseline,12,1,FALSE,1,1167
8,105,39,hot parents,Baseline,11,0,FALSE,1,1364
8,106,107,light window,Baseline,12,1,FALSE,1,1796
8,107,74,long energy,Baseline,11,0,FALSE,1,1084
8,108,119,low thought,Baseline,11,0,FALSE,1,1078
8,109,129,lucky tea,Baseline,9,0,FALSE,1,1131
8,110,123,narrow force,Baseline,12,0,FALSE,1,2178
8,111,46,near feet,Baseline,9,0,FALSE,1,1600
8,112,19,open teeth,Baseline,10,1,FALSE,1,1934
